Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-11-05 11:34:45Z : PB = 481259520 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-11-08 06:26:21Z : PB = 484286464 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:26:21Z : PB = 484286464 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:26:21Z : PB = 490487808 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:26:21Z : PB = 490487808 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:26:21Z : PB = 490487808 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:26:21Z : PB = 490524672 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:26:21Z : PB = 490524672 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:26:21Z : PB = 490524672 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:26:21Z : PB = 490524672 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:26:21Z : PB = 490524672 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:26:21Z : PB = 491937792 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:26:21Z : PB = 491937792 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:26:21Z : PB = 491937792 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:26:21Z : PB = 491937792 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-11-08 06:26:21Z : PB = 491937792 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-11-08 06:26:21Z : PB = 491937792 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-11-08 06:26:21Z : PB = 491937792 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-11-08 06:26:21Z : PB = 491937792 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-11-08 06:26:21Z : PB = 491937792 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\user\Documents\大學三年級\111-1-Windows-Programming\HW4\Library109590004\LibraryModel.cs Line 289
FeatureEnvyDetector	WARN	 Library109590004.LibraryModel envy Library109590004.BorrowingList
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		Count
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\user\Documents\大學三年級\111-1-Windows-Programming\HW4\Library109590004\LibraryModel.cs Line 290
FeatureEnvyDetector	WARN	 Library109590004.LibraryModel envy Library109590004.BorrowingList
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetAmountByTag
FeatureEnvyDetector	WARN		Count
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\user\Documents\大學三年級\111-1-Windows-Programming\HW4\Library109590004\LibraryModel.cs Line 292
FeatureEnvyDetector	WARN	 Library109590004.LibraryModel envy Library109590004.BorrowingList
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetAmountByTag
FeatureEnvyDetector	WARN		Count
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\user\Documents\大學三年級\111-1-Windows-Programming\HW4\Library109590004\LibraryModel.cs Line 293
FeatureEnvyDetector	WARN	 Library109590004.LibraryModel envy Library109590004.BorrowingList
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetAmountByTag
FeatureEnvyDetector	WARN		Count
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\user\Documents\大學三年級\111-1-Windows-Programming\HW4\Library109590004\LibraryModel.cs Line 294
FeatureEnvyDetector	WARN	 Library109590004.LibraryModel envy Library109590004.BorrowingList
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		Count
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\user\Documents\大學三年級\111-1-Windows-Programming\HW4\Library109590004\LibraryModel.cs Line 294
FeatureEnvyDetector	WARN	 Library109590004.LibraryModel envy Library109590004.BorrowingList
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		Count
FeatureEnvyDetector	WARN		Count
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\user\Documents\大學三年級\111-1-Windows-Programming\HW4\Library109590004\LibraryModel.cs Line 296
FeatureEnvyDetector	WARN	 Library109590004.LibraryModel envy Library109590004.BorrowingList
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetAmountByTag
FeatureEnvyDetector	WARN		Count
FeatureEnvyDetector	WARN		Count
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\user\Documents\大學三年級\111-1-Windows-Programming\HW4\Library109590004\LibraryModel.cs Line 298
FeatureEnvyDetector	WARN	 Library109590004.LibraryModel envy Library109590004.BorrowingList
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetAmountByTag
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\user\Documents\大學三年級\111-1-Windows-Programming\HW4\Library109590004\LibraryModel.cs Line 301
FeatureEnvyDetector	WARN	 Library109590004.LibraryModel envy Library109590004.BorrowingList
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetBorrowingListTagByIndex
FeatureEnvyDetector	WARN		GetAmountByTag
2022-11-08 06:26:24Z : PB = 491225088 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-11-08 06:26:24Z : PB = 491225088 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-11-08 06:26:24Z : PB = 491225088 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-11-08 06:27:02Z : PB = 495828992 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-11-08 06:27:02Z : PB = 495685632 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-11-08 06:27:02Z : PB = 495685632 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-11-08 06:27:02Z : PB = 495685632 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 2])
2022-11-08 06:27:02Z : PB = 495685632 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 2], ignoreCache=True, settingsPath=<null>)
2022-11-08 06:27:02Z : PB = 495685632 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-11-08 06:27:02Z : PB = 495685632 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-11-08 06:27:02Z : PB = 495685632 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:02Z : PB = 495689728 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:02Z : PB = 496738304 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:02Z : PB = 496738304 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:02Z : PB = 496738304 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:03Z : PB = 499433472 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:03Z : PB = 499433472 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:03Z : PB = 499433472 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:03Z : PB = 499433472 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:03Z : PB = 499433472 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:03Z : PB = 499433472 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:03Z : PB = 499433472 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:03Z : PB = 499433472 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:03Z : PB = 501956608 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:03Z : PB = 501956608 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:03Z : PB = 501956608 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:03Z : PB = 501956608 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:03Z : PB = 501956608 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:03Z : PB = 501956608 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:03Z : PB = 501956608 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:03Z : PB = 501956608 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:03Z : PB = 507834368 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:03Z : PB = 507834368 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:03Z : PB = 507834368 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:03Z : PB = 507834368 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:03Z : PB = 507834368 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:03Z : PB = 507965440 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:03Z : PB = 508030976 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:03Z : PB = 508162048 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:03Z : PB = 509792256 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:03Z : PB = 509792256 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:03Z : PB = 509792256 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:03Z : PB = 509792256 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:03Z : PB = 509792256 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:03Z : PB = 509792256 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:03Z : PB = 509792256 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:03Z : PB = 509792256 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:03Z : PB = 513830912 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:03Z : PB = 513830912 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:03Z : PB = 513830912 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:03Z : PB = 513830912 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:03Z : PB = 513830912 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:03Z : PB = 513830912 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:03Z : PB = 513830912 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:03Z : PB = 513830912 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:03Z : PB = 520552448 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:03Z : PB = 520552448 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:03Z : PB = 520552448 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:03Z : PB = 520552448 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:03Z : PB = 520552448 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:03Z : PB = 520552448 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:03Z : PB = 520552448 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:03Z : PB = 520552448 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:03Z : PB = 525488128 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:03Z : PB = 525488128 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:03Z : PB = 525488128 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:03Z : PB = 525488128 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:03Z : PB = 525488128 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:03Z : PB = 526102528 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:03Z : PB = 526102528 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:03Z : PB = 526102528 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:04Z : PB = 467582976 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:04Z : PB = 467582976 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:04Z : PB = 467582976 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:04Z : PB = 467582976 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:04Z : PB = 467582976 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:04Z : PB = 467582976 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:04Z : PB = 467582976 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:04Z : PB = 467582976 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:04Z : PB = 465883136 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:04Z : PB = 465883136 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:04Z : PB = 465883136 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:04Z : PB = 465883136 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:04Z : PB = 465883136 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:04Z : PB = 465883136 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:04Z : PB = 465883136 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:04Z : PB = 465883136 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:05Z : PB = 465883136 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:05Z : PB = 465883136 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:05Z : PB = 465883136 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:05Z : PB = 465883136 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:05Z : PB = 465883136 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:05Z : PB = 464375808 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:05Z : PB = 464375808 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:05Z : PB = 464375808 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:05Z : PB = 467660800 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:05Z : PB = 467660800 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:05Z : PB = 467660800 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:05Z : PB = 467660800 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:05Z : PB = 467660800 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:05Z : PB = 467660800 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:05Z : PB = 467660800 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:05Z : PB = 467660800 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:05Z : PB = 469135360 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:05Z : PB = 469135360 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:05Z : PB = 469135360 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:05Z : PB = 469135360 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:05Z : PB = 469135360 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:05Z : PB = 469135360 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:05Z : PB = 469135360 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:05Z : PB = 469135360 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:05Z : PB = 471674880 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:05Z : PB = 471674880 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:05Z : PB = 471674880 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:05Z : PB = 471674880 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:05Z : PB = 471674880 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:05Z : PB = 471674880 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:05Z : PB = 471674880 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:05Z : PB = 471674880 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:06Z : PB = 478470144 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:06Z : PB = 478470144 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:06Z : PB = 478470144 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:06Z : PB = 478470144 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:06Z : PB = 478470144 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-08 06:27:06Z : PB = 478470144 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-08 06:27:06Z : PB = 478470144 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-08 06:27:06Z : PB = 478470144 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-08 06:27:06Z : PB = 463708160 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-08 06:27:06Z : PB = 463708160 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-08 06:27:06Z : PB = 463708160 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-08 06:27:06Z : PB = 463708160 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-08 06:27:06Z : PB = 463708160 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
