Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-09-24 03:44:13Z : PB = 240447488 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-09-24 09:24:43Z : PB = 442265600 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:24:43Z : PB = 442265600 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:24:43Z : PB = 445939712 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:24:43Z : PB = 445939712 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:24:43Z : PB = 445939712 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:24:43Z : PB = 445939712 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:24:43Z : PB = 445939712 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:24:43Z : PB = 445648896 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:24:43Z : PB = 445648896 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:24:43Z : PB = 445648896 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:24:43Z : PB = 449593344 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:24:43Z : PB = 449593344 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:24:43Z : PB = 449593344 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:24:43Z : PB = 449593344 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:24:43Z : PB = 449593344 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:24:43Z : PB = 449593344 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:24:43Z : PB = 449593344 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:24:43Z : PB = 449593344 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:24:43Z : PB = 453304320 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:24:43Z : PB = 453304320 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:24:43Z : PB = 453304320 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:24:43Z : PB = 453304320 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:24:43Z : PB = 453251072 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:24:43Z : PB = 453251072 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:24:43Z : PB = 453251072 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:24:43Z : PB = 453251072 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:24:43Z : PB = 456781824 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:24:43Z : PB = 456781824 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:24:43Z : PB = 456781824 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:24:43Z : PB = 456781824 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:24:43Z : PB = 456781824 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:24:43Z : PB = 456781824 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:24:43Z : PB = 456781824 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:24:43Z : PB = 456781824 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:24:43Z : PB = 460197888 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:24:43Z : PB = 460197888 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:24:43Z : PB = 460197888 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:24:43Z : PB = 460197888 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:24:43Z : PB = 460197888 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:24:43Z : PB = 460197888 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:24:43Z : PB = 460197888 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:24:43Z : PB = 460197888 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:24:43Z : PB = 463646720 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:24:43Z : PB = 463646720 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:24:43Z : PB = 463646720 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:24:43Z : PB = 463646720 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-09-24 09:24:43Z : PB = 463646720 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-09-24 09:24:43Z : PB = 463646720 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-09-24 09:24:43Z : PB = 463646720 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-09-24 09:24:43Z : PB = 463646720 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 09:24:43Z : PB = 463646720 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 09:24:45Z : PB = 463056896 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-09-24 09:24:45Z : PB = 463056896 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-09-24 09:24:45Z : PB = 463056896 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 09:25:11Z : PB = 464830464 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-09-24 09:25:11Z : PB = 464932864 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 09:25:11Z : PB = 464932864 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2022-09-24 09:25:11Z : PB = 464740352 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2022-09-24 09:25:11Z : PB = 465600512 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-09-24 09:25:11Z : PB = 465600512 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-09-24 09:25:11Z : PB = 465600512 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-09-24 09:25:11Z : PB = 464932864 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:11Z : PB = 464846848 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:11Z : PB = 464846848 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:11Z : PB = 464846848 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:11Z : PB = 464846848 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:11Z : PB = 468553728 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:11Z : PB = 468553728 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:11Z : PB = 468553728 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:11Z : PB = 468553728 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:11Z : PB = 468619264 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:11Z : PB = 468619264 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:11Z : PB = 468619264 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:11Z : PB = 468619264 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:11Z : PB = 471482368 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:11Z : PB = 471482368 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:11Z : PB = 471482368 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:11Z : PB = 471482368 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:11Z : PB = 471482368 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:11Z : PB = 471482368 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:11Z : PB = 471482368 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:11Z : PB = 471482368 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:11Z : PB = 477630464 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:11Z : PB = 477630464 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:11Z : PB = 477630464 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:11Z : PB = 477630464 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:11Z : PB = 477630464 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:11Z : PB = 477630464 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:11Z : PB = 477630464 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:11Z : PB = 477630464 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:12Z : PB = 484290560 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:12Z : PB = 484290560 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:12Z : PB = 484290560 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:12Z : PB = 484290560 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:12Z : PB = 484290560 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:12Z : PB = 484515840 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:12Z : PB = 484515840 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:12Z : PB = 484515840 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:12Z : PB = 491667456 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:12Z : PB = 491667456 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:12Z : PB = 491667456 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:12Z : PB = 491667456 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:12Z : PB = 491667456 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:12Z : PB = 491667456 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:12Z : PB = 491667456 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:12Z : PB = 491667456 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:12Z : PB = 442048512 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:12Z : PB = 442048512 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:12Z : PB = 442048512 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:12Z : PB = 442048512 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:12Z : PB = 442048512 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:12Z : PB = 442048512 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:12Z : PB = 442048512 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:12Z : PB = 442048512 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:12Z : PB = 445652992 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:12Z : PB = 445652992 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:12Z : PB = 445652992 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:12Z : PB = 445652992 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:12Z : PB = 445652992 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:12Z : PB = 445652992 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:12Z : PB = 445652992 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:12Z : PB = 445054976 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:12Z : PB = 449150976 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:12Z : PB = 449150976 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:12Z : PB = 449150976 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:12Z : PB = 449150976 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:12Z : PB = 449150976 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:12Z : PB = 449150976 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:12Z : PB = 449150976 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:12Z : PB = 448999424 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:12Z : PB = 452636672 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:12Z : PB = 452636672 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:12Z : PB = 452636672 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:12Z : PB = 452636672 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:12Z : PB = 452636672 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:12Z : PB = 452636672 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:12Z : PB = 452636672 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:12Z : PB = 452636672 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:12Z : PB = 456065024 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:12Z : PB = 456065024 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:12Z : PB = 456065024 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:12Z : PB = 456065024 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:25:12Z : PB = 456065024 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:25:12Z : PB = 456007680 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:25:12Z : PB = 456007680 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:25:12Z : PB = 456007680 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:25:12Z : PB = 459530240 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:25:12Z : PB = 459530240 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:25:12Z : PB = 459530240 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:25:12Z : PB = 459530240 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-09-24 09:25:12Z : PB = 459530240 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-09-24 09:25:13Z : PB = 459530240 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-09-24 09:25:13Z : PB = 459530240 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-09-24 09:25:13Z : PB = 459530240 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 09:25:13Z : PB = 459530240 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 09:25:14Z : PB = 459255808 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-09-24 09:25:14Z : PB = 459255808 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-09-24 09:25:14Z : PB = 459255808 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 10:02:05Z : PB = 454135808 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-09-24 10:02:05Z : PB = 454602752 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 10:02:05Z : PB = 455335936 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-09-24 10:02:05Z : PB = 455335936 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2022-09-24 10:02:05Z : PB = 455335936 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2022-09-24 10:02:05Z : PB = 454668288 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-09-24 10:02:05Z : PB = 454668288 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-09-24 10:02:05Z : PB = 454668288 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:02:05Z : PB = 454676480 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:02:05Z : PB = 454676480 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:02:05Z : PB = 454676480 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:02:05Z : PB = 454676480 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:02:05Z : PB = 457416704 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:02:05Z : PB = 457416704 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:02:05Z : PB = 457416704 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:02:05Z : PB = 457416704 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:02:05Z : PB = 457416704 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:02:05Z : PB = 457416704 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 10:02:05Z : PB = 457416704 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 10:02:05Z : PB = 457416704 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 10:02:05Z : PB = 461467648 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 10:02:05Z : PB = 461467648 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 10:02:05Z : PB = 461467648 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 10:02:05Z : PB = 461467648 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 10:02:05Z : PB = 461467648 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 10:02:05Z : PB = 461139968 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
