Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-12-01 16:09:36Z : PB = 370659328 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-12-02 10:01:39Z : PB = 514224128 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:39Z : PB = 514224128 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:40Z : PB = 517287936 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:40Z : PB = 517287936 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:40Z : PB = 517296128 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:40Z : PB = 517296128 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:40Z : PB = 517296128 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:40Z : PB = 517296128 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:40Z : PB = 517296128 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:40Z : PB = 517296128 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:40Z : PB = 520744960 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:40Z : PB = 520744960 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:40Z : PB = 520744960 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:40Z : PB = 520744960 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:40Z : PB = 520744960 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:40Z : PB = 520744960 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:40Z : PB = 520744960 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:40Z : PB = 520744960 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:40Z : PB = 524460032 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:40Z : PB = 524460032 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:40Z : PB = 524460032 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:40Z : PB = 524460032 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:40Z : PB = 524460032 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:40Z : PB = 524464128 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:40Z : PB = 524464128 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:40Z : PB = 524464128 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:41Z : PB = 520454144 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:41Z : PB = 520454144 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:41Z : PB = 520454144 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:41Z : PB = 520454144 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:41Z : PB = 520454144 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:41Z : PB = 520462336 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:41Z : PB = 520462336 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:41Z : PB = 520462336 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:41Z : PB = 521621504 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:41Z : PB = 521621504 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:41Z : PB = 521621504 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:41Z : PB = 521621504 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:41Z : PB = 521621504 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:41Z : PB = 521621504 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:41Z : PB = 521621504 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:41Z : PB = 521621504 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:41Z : PB = 521621504 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:41Z : PB = 521621504 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:41Z : PB = 521621504 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:41Z : PB = 521621504 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:41Z : PB = 521621504 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:41Z : PB = 521633792 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:41Z : PB = 521633792 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:41Z : PB = 521633792 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:41Z : PB = 522883072 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:41Z : PB = 522883072 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:41Z : PB = 522883072 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:41Z : PB = 522883072 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:41Z : PB = 522883072 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:41Z : PB = 522883072 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:41Z : PB = 522883072 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:41Z : PB = 522883072 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:41Z : PB = 526331904 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:41Z : PB = 526635008 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:41Z : PB = 526733312 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:41Z : PB = 526733312 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:41Z : PB = 526733312 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:41Z : PB = 526737408 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:41Z : PB = 526741504 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:41Z : PB = 526741504 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:42Z : PB = 530206720 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:42Z : PB = 530206720 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:42Z : PB = 530206720 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:42Z : PB = 530206720 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:42Z : PB = 530206720 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:42Z : PB = 530223104 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:42Z : PB = 530223104 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:42Z : PB = 530223104 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:42Z : PB = 533409792 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:42Z : PB = 533409792 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:42Z : PB = 533409792 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:42Z : PB = 533409792 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:42Z : PB = 533409792 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:42Z : PB = 533409792 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:42Z : PB = 533409792 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:42Z : PB = 533409792 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:42Z : PB = 536854528 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:42Z : PB = 536854528 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:42Z : PB = 536854528 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:42Z : PB = 536854528 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:42Z : PB = 536854528 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:42Z : PB = 536870912 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:42Z : PB = 536870912 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:42Z : PB = 536870912 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:42Z : PB = 540319744 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:42Z : PB = 540319744 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:42Z : PB = 540319744 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:42Z : PB = 540319744 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:42Z : PB = 540319744 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:42Z : PB = 540319744 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:42Z : PB = 540319744 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:42Z : PB = 540319744 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:42Z : PB = 543506432 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:42Z : PB = 543506432 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:42Z : PB = 543506432 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:42Z : PB = 543506432 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:42Z : PB = 543506432 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:42Z : PB = 543506432 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:42Z : PB = 543506432 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:42Z : PB = 543506432 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:42Z : PB = 546963456 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:42Z : PB = 546963456 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:42Z : PB = 546963456 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:42Z : PB = 546963456 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:42Z : PB = 546963456 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:42Z : PB = 546963456 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:42Z : PB = 546963456 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:42Z : PB = 546963456 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:43Z : PB = 550412288 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:43Z : PB = 550412288 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:43Z : PB = 550412288 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:43Z : PB = 550412288 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:01:43Z : PB = 550412288 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:01:43Z : PB = 550420480 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:01:43Z : PB = 550420480 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:01:43Z : PB = 550420480 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:01:43Z : PB = 554086400 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:01:43Z : PB = 554086400 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:01:43Z : PB = 554086400 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:01:43Z : PB = 554086400 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-12-02 10:01:43Z : PB = 554086400 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-12-02 10:01:43Z : PB = 554090496 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-12-02 10:01:43Z : PB = 554090496 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-12-02 10:01:43Z : PB = 554090496 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-12-02 10:01:43Z : PB = 554090496 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-12-02 10:03:14Z : PB = 504840192 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-12-02 10:03:14Z : PB = 504840192 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-12-02 10:03:14Z : PB = 504840192 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-12-02 10:08:47Z : PB = 504565760 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-12-02 10:08:47Z : PB = 504668160 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-12-02 10:08:47Z : PB = 504950784 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 2])
2022-12-02 10:08:47Z : PB = 504950784 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-12-02 10:08:47Z : PB = 504950784 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 2], ignoreCache=True, settingsPath=<null>)
2022-12-02 10:08:47Z : PB = 504954880 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-12-02 10:08:47Z : PB = 504954880 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-12-02 10:08:47Z : PB = 504954880 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:08:47Z : PB = 504963072 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:08:47Z : PB = 504963072 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:08:47Z : PB = 504963072 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:08:47Z : PB = 504963072 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:08:48Z : PB = 508997632 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:08:48Z : PB = 508997632 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:08:48Z : PB = 508997632 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:08:48Z : PB = 508600320 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:08:48Z : PB = 508600320 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:08:48Z : PB = 508600320 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:08:48Z : PB = 508600320 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:08:48Z : PB = 508600320 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:08:48Z : PB = 514084864 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:08:48Z : PB = 514084864 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:08:48Z : PB = 514084864 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:08:48Z : PB = 514084864 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:08:48Z : PB = 514084864 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:08:48Z : PB = 514084864 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:08:48Z : PB = 514084864 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:08:48Z : PB = 514084864 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:08:48Z : PB = 517541888 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:08:48Z : PB = 517541888 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:08:48Z : PB = 517541888 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:08:48Z : PB = 517541888 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:08:48Z : PB = 517541888 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:08:48Z : PB = 517541888 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:08:48Z : PB = 517541888 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:08:48Z : PB = 517541888 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:08:48Z : PB = 520986624 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:08:48Z : PB = 520986624 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:08:48Z : PB = 520986624 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-02 10:08:48Z : PB = 520986624 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-02 10:08:48Z : PB = 520986624 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-02 10:08:48Z : PB = 520986624 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-02 10:08:48Z : PB = 520986624 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-02 10:08:48Z : PB = 520986624 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-02 10:08:49Z : PB = 524472320 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-02 10:08:49Z : PB = 524472320 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-02 10:08:49Z : PB = 524472320 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
